idx,country,continent,industry,sector,stage,current_sit,foundation,first_money,date,deg_max,deg_min,deg_median,voterank_max,voterank_min,voterank_median,clustering_max,clustering_min,clustering_median,harmonic_centrality_max,harmonic_centrality_min,harmonic_centrality_median,closeness_centrality_max,closeness_centrality_min,closeness_centrality_median,newman_betweenness_centrality_max,newman_betweenness_centrality_min,newman_betweenness_centrality_median,pagerank_max,pagerank_min,pagerank_median,betweenness_centrality_max,betweenness_centrality_min,betweenness_centrality_median,eigenvector_centrality_max,eigenvector_centrality_min,eigenvector_centrality_median,average_neighbor_degree_max,average_neighbor_degree_min,average_neighbor_degree_median,num_inv,deg_org,voterank_org,clustering_org,core_number_org,harmonic_centrality_org,closeness_centrality_org,newman_betweenness_centrality_org,pagerank_org,eigenvector_centrality_org,average_neighbor_degree_org
9222,Germany,Europe,Disease Diagnosis,Healthcare,Seed,Dead / Inactive,-0.44823907759687676,-0.08821864692474657,-1.7094704544675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15115293842942412,-1.8113326754742258,,-2.1161503205701964,-1.8221602079467516,-1.4236433408025082,-0.5475893734668121,-0.6641465649248555,-0.43962432964566545,-0.44483926833270315,-0.39079571022961135
9228,Germany,Europe,Biotechnology,Healthcare,Series A,Acquired,-0.165349806436263,0.5039259557960059,-1.7094704544675308,0.6003168132292526,0.7078036293499675,0.7206373603611607,-1.113502124158653,-0.7147267562178685,-0.8975568974800755,-0.9038514527917365,-0.5476389127780228,-0.744487521927019,-0.7193472008347719,-0.6779119054750014,-0.7065864711735262,0.6088836480206962,0.5619451386113146,0.6035817316642249,2.064506786538296,3.290274205387236,2.9799348929957343,1.6580627615507428,1.9290684033563836,2.044351644637226,2.020812576645103,3.284100702301636,2.9417719920466348,-0.194688542005236,-0.1810711341101584,-0.0772942626562921,-0.19853592609084245,0.008406989096988478,-0.1218770955408063,0.15115293842942412,0.9558176983492738,,0.9990665405591775,1.1208499676630537,-1.1445278368654905,0.4079476551782436,-0.6641465649248555,2.1931078606879764,7.801818172902369,-0.2838942808953539
9229,Denmark,Europe,Drug Development,Healthcare,Series A,Acquired,-0.165349806436263,0.8057366251748262,-1.7094704544675308,-0.6274750682070909,-1.166087592131759,-0.7016308706977973,0.04042818895786604,0.9137987205625222,0.6500194078461902,1.793404902216388,-0.8610028059162804,-0.14697416868109286,-0.9677355789360135,-1.0733762785852516,-0.8714969675111617,0.13563459008427847,-0.2616310078241014,0.29268939426743806,-0.524623102280464,-0.6380155280076025,-1.0019402714484782,-0.31250893695946214,-0.3506904836552521,-0.7693157952313271,-0.6086111461615441,-0.6195869067057854,-0.9826134182358585,-0.548560338056446,-0.4391356716477883,-0.4457604141978713,0.5056308214172901,-0.7097026741535949,0.15927775089437557,1.187931808678707,-0.5214125870297314,-1.084823203429256,-0.4843700593852449,-0.6874805898230171,-1.3232997201896173,-0.13216661171931382,0.8400505908881555,0.9193598653310332,-0.5127606387247106,-1.0655678533767081
9230,United Kingdom,Europe,Biotechnology,Healthcare,Seed VC,Dead / Inactive,-0.30679444201656986,-1.5158976774275232,-1.7094704544675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
9234,United States,North America,Drug Development,Healthcare,Angel,Dead / Inactive,-0.165349806436263,-1.18457633015658,-1.7094704544675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
9237,Sweden,Europe,Disease Diagnosis,Healthcare,Seed,Alive / Active,-0.165349806436263,-0.3981594974715122,-1.7094704544675308,-0.9102723348890321,-0.8920485683824159,-0.9481354431153126,-0.17645110949014542,-0.3548980914356331,-0.1133012672054747,-1.058381762776334,-0.8610028059162804,-0.9847018532891192,-1.3899458948208956,-1.2948585710920648,-1.362855978679057,-0.7828127206167869,-0.7634766667478523,-0.7896360643481857,-0.031043009177140504,-0.6380155280076025,0.004339611138222492,0.36222944188438777,0.31856127304875376,0.45491995019224085,-0.033940820117087295,-0.6195869067057854,0.013401926845566377,-0.677213100345926,-0.4410807993579606,-0.6083723216530498,-1.6249050140792387,-1.235292384908248,-1.5061257098706782,0.7576296990653,-0.5214125870297314,-1.1839039350194194,0.9990665405591775,-0.4502622504207946,-1.4976294825751704,-0.8513291311008712,-0.6641465649248555,1.1644256663695702,-0.5504236682238655,-1.1825803637261532
9240,United States,North America,Pharmaceuticals / Drugs,Internet,Series B,IPO / Went public,-0.44823907759687676,1.3992755056064548,-1.7094704544675308,0.6862046773925227,0.7487775919561829,0.6348145803713338,-0.9785734003150427,-0.716914164514417,-0.8315312694692775,-0.2934936887299629,-0.40069889250035723,-0.394520152888165,-0.6327335068111516,-0.5631247456169647,-0.6032589346054021,0.809893372519645,0.8123326314618019,0.8400023150048218,1.0692361272820798,1.359778041152566,1.221611135551049,1.307641814875395,1.3323444959226578,1.2445457982422037,1.0477232147800952,1.357195076094101,1.1971476176325924,0.4135537972271973,0.25559147303301155,0.8200657369708759,0.4767122130617471,0.5163834686275484,0.32679718699924876,1.5217000551975306,0.7266269786131139,-1.482247026807578,-0.8550142189101135,0.501457800318009,-1.0783612595627363,0.7316524030343362,2.0672063313778124,2.095975757488513,0.9528533236772693,-0.49140103168026417
9242,United States,North America,Medical Devices & Equipment,Healthcare,Series A,IPO / Went public,-0.165349806436263,0.5817149462587045,-1.7094704544675308,0.1333868277000408,-0.8920485683824159,0.06101176256840586,-0.22363477365631584,-0.4019273698114268,-0.16698063957197715,-0.34986333634957845,-0.8610028059162804,-0.5227523341142858,-0.7722087662423632,-0.9205193327419446,-0.8521740125882357,0.5447682359190096,0.08081376194647293,0.33344699940118605,-0.08774200878449095,-0.6380155280076025,-0.05545530364210622,0.42770191766266763,-0.4477232808386987,0.35860856748292413,-0.09502673355966153,-0.6195869067057854,-0.05122528443258836,0.0245275770309947,-0.4154415379124848,0.04028211813740941,0.4155282294931812,-0.20922126556876405,0.25766902313232815,0.15115293842942412,-0.5214125870297314,,0.9990665405591775,-0.4502622504207946,-1.230265692213873,0.2019042246496017,-0.6641465649248555,0.319656771230733,-0.24289457901808462,-0.2854844509560653
9243,United States,North America,Medical Devices & Equipment,Healthcare,Series B,Alive / Active,-0.30679444201656986,0.07096728067278371,-1.7094704544675308,-0.10278738120176477,-0.8920485683824159,-0.1866665538270292,-0.2145291542558268,-0.48942370167336857,-0.20401940650486383,-0.1733445228647779,-0.8610028059162804,-0.4076631875611644,-0.8229398618945805,-0.9462976982565584,-0.8917115006882215,0.4452473912624555,0.02502424487617458,0.25293414123491986,0.712665539984402,-0.6380155280076025,0.8542105669326856,0.31960871296480153,-0.37591299415651064,0.2604819535644303,0.6896935761812957,-0.6195869067057854,0.8432734348913301,-0.32885100290846514,-0.42835264313500265,-0.28636346362753656,0.3073626625420895,-0.4591908510788978,0.12215736655238818,0.15115293842942412,-0.8923750628763367,,0.9990665405591775,-0.8448003830476275,-1.2554421844528987,0.1389635083239078,-0.6641465649248555,0.3150109952928899,-0.31173738145215873,-0.40444716977265516
9245,United States,North America,Pharmaceuticals / Drugs,Internet,Venture Capital,IPO / Went public,,1.7827961737621267,-1.7094704544675308,-1.7177572885762993,-1.166087592131759,-1.6136508145802324,-0.24267379603915654,0.5397519018527213,0.2828525008593134,-1.262080811367059,-0.8610028059162804,-1.1175123426914921,-2.0937707696655017,-1.922513830551776,-2.04203271536518,-2.448139217981034,-2.2470377783888544,-2.4065495209026957,-1.1907749728673414,-0.6380155280076025,-1.02028544166509,-0.17820832693993746,0.8218972033329449,0.24695836707385171,-1.169052469711313,-0.6195869067057854,-0.9933869278614467,-0.6773518822536317,-0.4410858669108031,-0.6085003807323203,-2.4920828229045613,-2.090388219259822,-2.3949783119842327,-0.8856259318198587,,,,,,,,,,
9247,United States,North America,Medical Equipment & Supplies,Healthcare,Series A,Acquired,0.2589841003046576,0.5385682301171237,-1.7094704544675308,0.6719392149396732,0.6863458463805905,0.23063323430764163,-1.0133403107532737,-0.7180078686626914,-0.8342152380876027,0.7322633132351363,-0.4133739293867243,-0.2949441663296761,-0.6320551102472797,-0.5692431416559618,-0.7040550798018301,0.8210893574825784,0.7837069390111979,0.6327848823148202,1.1660166307811632,-0.5030131747431225,0.10980613425231643,1.3251868817623036,0.891055477785871,0.6539999291380217,1.1490817636898751,-0.5029342151254755,0.028020988573349243,0.2549163506104257,0.3704655088699205,0.1007826191460282,0.33947130450570084,0.4954507291463658,0.41834197418692093,0.7576296990653,0.5823007384349833,,0.2179235731031243,0.5988560112710499,-1.109330850077716,0.5995034714273244,0.12346807867289115,1.7508643611698218,0.8379735884807601,-0.3273348712543111
9249,United States,North America,Drug Development,Healthcare,PIPE,Acquired,-1.7212407978196387,1.119667368959667,-1.7094704544675308,0.8561169214115381,0.14908184387505605,0.9051485180169035,0.10168417401570135,-0.7223826852557884,-0.776778309655445,1.4230429981877402,-0.3586971140464989,0.14493340938349414,-0.5506056138954363,-0.6394576185425973,-0.591161120009894,1.030696162930334,0.6525743823175526,0.8179220021032961,1.946372039331958,-0.6342270840497395,0.16497459272339812,1.540497983626646,0.08508714043350486,1.350893320480488,1.9367649314161588,-0.615340149020256,0.14106915250181273,2.5486363209412035,0.5170267457922841,2.8387864703020544,0.6386164714695324,0.6446703414753956,0.613583445140051,1.5217000551975306,0.7685075014147632,-1.3072044009982895,-0.3360264012599329,0.6639806879058645,-1.0609193365194722,0.8165094734982914,2.0355267715424628,2.080918385848395,1.834891384074454,-0.3894027041036423
9250,United States,North America,Medical Product Distribution,Healthcare,Venture Capital,Dead / Inactive,-0.44823907759687676,0.23535529632184965,-1.7094704544675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
9257,United States,North America,Drug Discovery,Healthcare,Series A,Acquired,-0.165349806436263,0.0036634012695057026,-1.7094704544675308,-2.121499765419933,-1.634560397502191,-2.06966078652145,,,,-1.262080811367059,-0.8610028059162804,-1.1175123426914921,-2.0913697036070453,-1.9198664476757423,-2.0394708252034865,-2.442934554312703,-2.2413671673609907,-2.4009892090526246,-1.1907749728673414,-0.6380155280076025,-1.02028544166509,-0.3882840921069506,0.5772521348050781,-0.0060414569200118225,-1.169052469711313,-0.6195869067057854,-0.9933869278614467,-0.6773518822536317,-0.4410858669108031,-0.6085003807323203,-2.029457005025687,-1.6301597042244131,-1.9187006087434246,0.15115293842942412,-1.8113326754742258,,-2.1161503205701964,-1.8221602079467516,-2.0603383990199604,-3.1961840443319622,-0.6641465649248555,1.7049724939622082,-0.5675649627878858,-1.3190949591565913
9259,Germany,Europe,Biotechnology,Healthcare,Private Equity,IPO / Went public,-0.165349806436263,0.16662107190592088,-1.7094704544675308,-1.0778406028308603,-0.4235757630119843,-0.8908921090984959,-0.7741108555949708,-0.16240616133936128,-0.40639064032657807,-0.24358557452440516,0.6310934476901439,0.21059252344203597,-1.2781857978701443,-1.0232609005140287,-1.1718196248472843,-0.5303616716361318,-0.1575712544587103,-0.3577252555374079,-0.5664814448859334,0.369398908655246,-0.1689289730205304,-0.32356808964490597,0.6526175671032277,0.07189774382247674,-0.5673564267994887,0.3651792363513618,-0.16964365454257482,-0.6759214048033041,-0.43737015396649837,-0.6058925379439372,-1.0637428008004894,-0.6694497806041734,-0.9244886011121816,-0.8856259318198587,-0.5214125870297314,-0.8393231684891844,0.9990665405591775,-0.4502622504207946,-1.4690039719162178,-0.7298085296920777,-0.6641465649248555,1.013736000249591,-0.5418913278690354,-1.1396757766298766
9264,Sweden,Europe,Biotechnology,Healthcare,Seed,Acquired,,-0.5271135594850324,-1.7094704544675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15115293842942412,-1.8113326754742258,,-2.1161503205701964,-1.8221602079467516,-2.0603383990199604,-3.1961840443319622,-0.6641465649248555,1.7049724939622082,-0.5675649627878858,-1.3190949591565913
9265,United States,North America,Healthcare Software,Software (non-internet/mobile),Series A,Dead / Inactive,-0.44823907759687676,0.23535529632184965,-1.7094704544675308,0.7970813973344262,1.7519445739486246,1.2267526216997262,-1.1979360495086422,-0.7223826852557884,-0.9560674133595632,-0.9192102000564353,-0.3586971140464989,-0.6704134158988023,-0.5506056138954363,-0.22104085612504534,-0.3955059084451182,1.030696162930334,1.5432402361451627,1.310003713963814,1.946372039331958,4.424358256712164,3.2578790470181342,1.540497983626646,2.823427569263338,2.316842028926948,1.9367649314161588,4.463550765842084,3.2585875075269812,1.2135849975239497,4.4706858212367715,2.8387864703020544,0.2572224944971574,0.6446703414753956,0.43545780177081395,-0.8856259318198587,0.5262486779137172,,0.9990665405591775,0.6639806879058645,-1.0955213562003399,0.7075203740257857,-0.6641465649248555,1.6500486903657443,1.3728007146929886,-0.29081884477670467
9269,Finland,Europe,Biotechnology,Healthcare,Seed,Acquired,-0.5896837131771836,-0.5801311319079208,-1.7094704544675308,-1.0778406028308603,-0.4235757630119843,-0.8908921090984959,-0.6623600720435145,-0.014756101322334592,-0.2614563349370215,-0.7528331914179893,-0.114954676874924,-0.4534599076325709,-1.1889614208794588,-0.924883312384807,-1.0766189731240443,-0.3255477083084878,0.06557867282154334,-0.13891582232077496,-0.9323461104866793,-0.22099219660380673,-0.6678629451775344,-0.506631951893046,0.43942938193076403,-0.14857092799978291,-0.9867980775315632,-0.32130016050496574,-0.7438741857394424,-0.6685144323799892,-0.4181302957603338,-0.5923892005697827,-0.9778999649740959,-0.5840517778728312,-0.8361125807799634,-0.8856259318198587,-0.7444559261233982,,0.9990665405591775,-0.6874805898230171,-1.436280794751871,-0.588860370697538,-0.6641465649248555,0.979719119130113,-0.5563734121328836,-1.1935015313605881
9274,Sweden,Europe,Drug Delivery,Consumer Products & Services,Seed VC,Dead / Inactive,-0.165349806436263,-0.2708076247654758,-1.7094704544675308,-2.121499765419933,-1.634560397502191,-2.06966078652145,,,,-1.262080811367059,-0.8610028059162804,-1.1175123426914921,-1.203979517461312,-0.9414420620207798,-1.0926429861847824,-0.35818861024938226,0.030015595108816996,-0.17378716183946502,-1.1907749728673414,-0.6380155280076025,-1.02028544166509,-1.7507559800081458,-1.009423168354639,-1.6469025413080378,-1.169052469711313,-0.6195869067057854,-0.9933869278614467,-0.6688773982586876,-0.4190731117505557,-0.5930509082737218,-0.0642560648286748,0.3248576672657864,0.10449255089292284,-0.8856259318198587,-1.3518538691752813,,0.9990665405591775,-1.3334802954971894,-1.443295140785688,-0.6012164095417795,-0.6641465649248555,-0.045755249909792725,-0.5542154702045581,-1.1348002553254997
9275,Switzerland,Europe,Biotechnology,Healthcare,Series A,Alive / Active,-0.165349806436263,0.22637447749543843,-1.7094704544675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15115293842942412,,,,,,,,,,
9280,United States,North America,Biotechnology,Healthcare,Seed,Alive / Active,-0.5896837131771836,-0.13962361796879266,-1.7094704544675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
9281,United States,North America,Medical Devices & Equipment,Healthcare,Series A,IPO / Went public,-0.165349806436263,0.40270238674131137,-1.7094704544675308,0.40105396399726534,-0.14953673926264097,0.5666968942250163,-1.1234355271410046,-0.6447296907283151,-0.8696436238494942,0.6051604577055494,-0.2249779379732192,-0.3858499815054657,-0.6870128445808894,-0.7626785837981429,-0.6246649501217278,0.7279530879632146,0.42393291880267625,0.7955721746422206,0.6585580655852662,-0.5370913612845633,1.2146906131182136,0.8378043237014632,0.023608909531221748,1.2353672532637496,0.6456990763360747,-0.5440271583389854,1.1736214229495843,0.1576829306191453,-0.30302666875382456,0.29614063300676374,0.29131238994785524,0.3589148449754127,0.33498566270534186,0.7576296990653,0.0667698716147726,-1.0319801465811689,-0.5814478957875989,-0.013829650460680621,-1.1946616229654,0.3085057583709436,0.7378702452389698,1.1822432957693674,-0.11767727268270219,-0.6276886847012005
9285,United States,North America,Medical Devices & Equipment,Healthcare,Venture Capital,Alive / Active,-0.165349806436263,0.9499016693558748,-1.7094704544675308,0.7001290998966352,-0.4235757630119843,0.5959409675923615,0.1687346441465751,-0.7180078686626914,-0.6742507084354253,0.9786087109089738,-0.4133739293867243,0.0004461967524059994,-0.6320551102472797,-0.756215607757353,-0.6933419056949387,0.8210893574825784,0.42806897384297043,0.6460244502174529,1.1660166307811632,-0.5766717597809603,0.7293039523251017,1.3251868817623036,-0.10756588471916352,1.1240910864417986,1.1490817636898751,-0.5783769599467645,0.7058281285717706,1.4523548332608631,-0.2802741690722199,0.3473661311630845,0.3668664295640886,0.38814070981335497,0.4227450589534961,1.7944085693145826,0.8687566655072237,-1.3138097831043003,-0.7615384766121147,0.5988560112710499,-1.0582263285179023,0.7926464494164094,2.686793095798903,2.289507344078356,1.4244222854817048,-0.42959459520357335
9286,Switzerland,Europe,Medical Equipment & Supplies,Healthcare,Seed,Dead / Inactive,-0.165349806436263,-0.46031715926990313,-1.7094704544675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
9288,Canada,North America,Medical Devices & Equipment,Healthcare,Seed VC,Acquired,-0.30679444201656986,-0.3994701002587513,-1.7094704544675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15115293842942412,,,,,,,,,,
9289,Germany,Europe,Drug Development,Healthcare,Series A,Acquired,-0.165349806436263,0.7829683377483382,-1.7094704544675308,0.1333868277000408,0.7078036293499675,0.35719149470131395,-1.113502124158653,-0.6392611699869438,-0.8605181305471888,-0.6959491497230063,-0.33619653827082147,-0.5148348196815499,-0.8616618161223953,-0.6779119054750014,-0.7825099159880431,0.34391375043402994,0.5619451386113146,0.462043737888978,1.2435815018304248,2.3311789979698925,1.9584355912059976,0.7725152597458506,1.7550576903025255,1.3054712002015099,1.2161162362434574,2.3032431322415126,1.9286628278995426,-0.4857344794109433,-0.1810711341101584,-0.342590990896788,-0.053367928202052016,0.008406989096988478,-0.03298501182586855,1.187931808678707,-0.28497711982445334,,0.9990665405591775,-0.19880067737345478,-1.2797418833672407,0.02152729475472879,-0.6641465649248555,0.9310275301101272,-0.08218170570807715,-0.7320821988057069
9293,United States,North America,Pharmaceuticals / Drugs,Internet,Series A,IPO / Went public,-0.5896837131771836,1.557362296930321,-1.7094704544675308,0.8525974105879522,-1.166087592131759,0.09861532992375976,-0.38008587062835464,-0.7278512059971598,-0.7198781749469524,1.793404902216388,-0.3938542664936753,0.08401638672156493,-0.5663306909322319,-1.1674193024957313,-0.7242655465760327,0.94629054688548,-0.4764284587324403,0.6057605679910604,1.660415302988013,-0.6380155280076025,-0.1878410010922514,1.5422358062775132,-0.5224590836254275,0.5400457529211925,1.6635542032026567,-0.6195869067057854,-0.19362420441580516,0.8572647814805229,-0.44090266674973205,0.029819224748979495,0.414278865302647,-0.7525542770725178,0.37338499286890997,2.4008853299504587,0.7950265494747195,-1.5747223762917306,-1.2121266053509814,0.5518375194338268,-1.0468593301562528,0.8774324895106594,3.760962036215944,2.356432379900188,1.9266983136378257,-0.4601237106192909
9296,France,Europe,Medical Equipment & Supplies,Healthcare,Angel,Alive / Active,-0.30679444201656986,-2.6291451663629872,-1.7094704544675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
9297,Japan,Asia,Biotechnology,Healthcare,Series D,Alive / Active,,-0.396252626809803,0.7186850124723954,-1.4815830796744938,-1.634560397502191,-1.6136508145802324,0.21840165905833345,1.1489451124414904,0.8808407090221507,-1.262080811367059,-0.8610028059162804,-1.1175123426914921,-2.092170058959864,-1.9207489086344203,-2.0403247885907176,-2.4464634846303612,-2.2452120250599883,-2.4047592803413314,-1.1907749728673414,-0.6380155280076025,-1.02028544166509,-0.7374518420749002,-0.5154698455508233,-0.7275698715454865,-1.169052469711313,-0.6195869067057854,-0.9933869278614467,-0.6773518822536317,-0.4410858669108031,-0.6085003807323203,-1.75883824970109,-1.8993761274487029,-1.8637013847483068,0.15115293842942412,,,,,,,,,,
9298,Sweden,Europe,Biotechnology,Healthcare,Seed,Acquired,-0.165349806436263,-0.14329837363772957,-1.7094704544675308,-0.780296288493656,-1.634560397502191,-0.9481354431153126,0.20184598742108067,1.1270710294760051,0.8593689600755497,-0.311485256369485,-0.8610028059162804,-0.4977300694385903,-1.0309598405165143,-0.9414420620207798,-1.0003386935596366,0.020750530904569794,0.030015595108816996,0.028629360879614797,0.022472875250120036,-0.6380155280076025,0.061529648615289964,-0.22952283745006463,-1.009423168354639,-0.399805130762986,-0.12278322207383979,-0.6195869067057854,-0.08025855569424924,-0.6373235398901094,-0.4190731117505557,-0.564288631686442,-0.0006433846926339952,0.3248576672657864,0.13801741831370212,0.15115293842942412,-0.1641183850163897,-1.1662895827367237,0.19666219621939832,-0.19880067737345478,-1.3159722336424382,-0.14457345655476653,1.0960972766728894,1.2754262071809386,-0.1022513021404567,-0.8526700913904225
9301,Netherlands,Europe,Healthcare Software,Software (non-internet/mobile),Seed VC,Acquired,-0.165349806436263,-0.8500123939914619,-1.7094704544675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
9302,Belgium,Europe,Drug Development,Healthcare,Seed,Dead / Inactive,-0.165349806436263,-0.3994701002587513,-1.7094704544675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15115293842942412,,,,,,,,,,
9305,Switzerland,Europe,Biotechnology,Healthcare,Seed,Acquired,,-0.0904261322028303,-1.4059510211000399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
9306,United States,North America,Drug Development,Healthcare,Series B,IPO / Went public,-0.023905170855956136,1.5700752774793827,0.7186850124723954,1.593788499435186,0.31893606610779046,0.7158872796162049,-0.2675073034950357,-0.7398819516281768,-0.6812290268430706,-0.6139474785530533,-0.42835641255840345,-0.40283049683480826,1.637112386544997,0.9267340900363604,1.0758730077538685,1.0180442332722108,0.5333874148965372,0.6395786693510169,1.6791348203814713,-0.2496376899988708,0.6888010544482116,1.5228368493930167,-0.3554568428917541,0.29702897474546547,1.6809390122774521,-0.29009409685273024,0.7303419091743762,2.4103468614964902,-0.28904384258904076,-0.19226700016987802,0.8048948730330642,0.8909752006305984,0.7884916299204974,1.5217000551975306,1.260972605073183,,-0.4586153653510139,1.2759971364062628,1.3969066407820696,0.9540500915431985,0.6485938620563001,0.3343393205828013,0.8358054074206674,2.1539423794800285
9307,United States,North America,Medical Devices & Equipment,Healthcare,Seed,Acquired,-0.165349806436263,0.08143156504112525,-1.4059510211000399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
9308,United States,North America,Medical Devices & Equipment,Healthcare,Seed,Acquired,-0.023905170855956136,-1.1043398146701509,-1.4059510211000399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15115293842942412,,,,,,,,,,
9314,United States,North America,Medical Devices & Equipment,Healthcare,Series A,Alive / Active,,0.026969181755993894,-1.4059510211000399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
9317,United States,North America,Medical Devices & Equipment,Healthcare,Series A,Acquired,-0.165349806436263,0.3188664482648612,-1.4059510211000399,0.769244421972712,-0.4235757630119843,0.7663420759922044,-1.1805525942895267,-0.6994148981420287,-0.9335220769656322,-0.03988652593368005,-0.14368557516857794,-0.001409792612935358,-0.3291206087251238,-0.6836394973247291,-0.5011757444676526,0.8520810906368453,0.14279722843613274,0.5279920862125455,1.0086258984504115,-0.5621824467026397,1.2238698857885628,1.1940575799638338,-0.22047409861519432,1.203705024360001,1.0408170288577976,-0.5690720079118811,1.281533767531996,0.8794002398093493,-0.4240226186828482,0.8165118642151047,0.39677112242589585,-0.03301951384297511,0.27907655452326624,1.5217000551975306,0.42080663318995004,-0.8536348297188746,0.7842239991642731,0.5270975744783295,-0.8761977845687684,0.47392477278187034,1.3440826170469324,1.0495464808119215,0.5874381113803975,-0.0706925209726903
9318,United States,North America,Pharmaceuticals / Drugs,Internet,Series A,Alive / Active,-0.30679444201656986,1.060922319110249,-1.1024315877325492,1.2633577707481443,1.7697314792452443,1.546834524253769,-1.1855192957807026,-0.7409756557764511,-0.9571410008068932,-0.8608554155906473,-0.42151175969398896,-0.6603219119993651,0.1023014151810581,0.2504874500501176,0.18096411024594666,1.0526837084020155,1.252207856758043,1.179062968595274,1.878735979975856,2.923882620057191,2.710473267001352,1.7024454793097932,2.308502757848204,2.204573562903304,1.8845888426666764,2.95166242865899,2.7293435964058124,2.6919853194060033,2.1852413550809646,3.3843806740063873,0.37734939598388156,0.6999817765289884,0.526716350077248,0.15115293842942412,1.1258017034281047,-0.16117060560539923,-0.2243218366599276,1.028255973503199,-0.41295122207559076,1.0270662730429259,1.045485854406395,1.6148972235699792,3.0140465042908744,0.29649027087744717
9319,United States,North America,Medical Facilities & Services,Healthcare,Venture Capital,Alive / Active,-0.30679444201656986,0.020497736339143435,-1.4059510211000399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
9320,United States,North America,Biotechnology,Healthcare,Venture Capital,Acquired,-0.165349806436263,-0.0009106170312688758,-1.4059510211000399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
9353,United States,North America,Alternative Medicine,Healthcare,Grant,Alive / Active,-2.004130068980252,-0.0009106170312688758,-1.4059510211000399,-0.3765538116500225,0.39014538171897695,-0.0988184772399038,-1.055557273428268,-0.5342655717526137,-0.7714103724187947,-0.023910130564894893,0.9529181308937935,0.49704651511420433,-2.061756555552747,-1.8872153922046626,-2.0078741798759405,-2.3875186995683797,-2.1809902098750076,-2.341786645073023,-1.170534027196259,-0.6053529743100027,-0.9926826246308048,0.34172984246231786,1.4273945056159685,0.8731337150102628,-1.149241305990765,-0.5871629552499225,-0.9662647404319843,-0.677351882248399,-0.4410858668972108,-0.6085003807227806,-0.9519442963503155,-0.5582306101692136,-0.8093909717377065,-0.8856259318198587,-1.3518538691752813,-0.9064778865669618,0.9990665405591775,-1.3334802954971894,-2.0584595563155554,-3.1916495252120183,-0.6641465649248555,1.3940476638952932,-0.5675649627878858,-1.3054434996135476
9354,United States,North America,Biotechnology,Healthcare,Grant,Dead / Inactive,,-1.4441688503674812,-1.4059510211000399,-0.406430989690002,0.35547812173096766,-0.1325634803077143,-1.0340349002998395,-0.5058292638974826,-0.7434970987882135,-0.0488732471828147,0.9163471471163871,0.4644949277774833,-2.062556910905566,-1.8880978531633403,-2.008728143263171,-2.3897639008688256,-2.1834364127548502,-2.3441852668077234,-1.1682822361833543,-0.6017192881142114,-0.989611830590907,0.3538813166708105,1.4415455821958294,0.8877680581653168,-1.1469492806781603,-0.5834117108243152,-0.9631268762964689,-0.677351882248598,-0.44108586689772794,-0.6085003807231435,-0.9658955411612165,-0.5721095603576303,-0.8237539116755416,-0.8856259318198587,-0.5214125870297314,-1.0991348646589463,0.9990665405591775,-0.4502622504207946,-1.4481398710362492,-1.1933404483606436,-0.6641465649248555,1.2981687797707095,-0.56750631232259,-1.2293853678795825
9355,Germany,Europe,Medical Devices & Equipment,Healthcare,Angel,Alive / Active,-0.023905170855956136,-2.108819420502841,-1.4059510211000399,0.041571550743146765,0.8753070200192229,0.3734363527780568,-1.1126743405767903,-0.6097311579835385,-0.8454879062845682,-0.8208703242878946,-0.2146291254035346,-0.542179465636998,-0.7073685489475354,-0.39388554250591284,-0.5627688705004961,0.19687138305861293,0.6347673177475414,0.41920152195774923,1.1631421468804222,3.1604702528867175,2.1897791781464266,0.6937769514747334,1.8373732056383534,1.297113399420216,1.1556269279906266,3.1851008443400235,2.1891818110201626,-0.5544156832493458,-0.12175498486213684,-0.3843806087421158,-0.21447471501464804,0.17541744228505454,-0.05015898589883049,0.7576296990653,,,,,,,,,,
